month,borough,trip_type,route_id,period,number_of_customers,additional_bus_stop_time,additional_travel_time,customer_journey_time_performance
2025-05-01,Manhattan,LCL/LTD,M66,Off-Peak,64505.234,1.5134871,0.122772574,0.782837
2025-05-01,Manhattan,LCL/LTD,M66,Peak,60834.875,1.3455827,0.015594112,0.8179979
2025-05-01,Manhattan,LCL/LTD,M7,Off-Peak,152977.42,2.3603508,0.62042433,0.699692
2025-05-01,Manhattan,LCL/LTD,M7,Peak,99385.05,2.310902,0.65542525,0.6891978
2025-05-01,Manhattan,LCL/LTD,M72,Off-Peak,46288.29,1.7456694,0.03084613,0.7826788
2025-05-01,Manhattan,LCL/LTD,M72,Peak,31927.951,1.6025769,0.5887138,0.7481563
2025-05-01,Manhattan,SBS,M79+,Off-Peak,109490.32,0.99154603,0.61471474,0.8025957
2025-05-01,Manhattan,SBS,M79+,Peak,94701.34,0.96962446,0.9925372,0.80529195
2025-05-01,Manhattan,LCL/LTD,M8,Off-Peak,11318.15,3.3946514,0.26586553,0.7488417
2025-05-01,Manhattan,LCL/LTD,M8,Peak,15148.577,2.1156228,0.31101492,0.7635074
2025-05-01,Manhattan,SBS,M86+,Off-Peak,225076.6,1.330879,1.0176513,0.7664069
2025-05-01,Manhattan,SBS,M86+,Peak,192759.97,1.2739894,1.3223444,0.77896905
2025-05-01,Manhattan,LCL/LTD,M9,Off-Peak,53259.223,2.6542203,0.23578574,0.7007414
2025-05-01,Manhattan,LCL/LTD,M9,Peak,41313.297,2.0614843,-0.14809224,0.7597882
2025-05-01,Manhattan,LCL/LTD,M96,Off-Peak,147781.48,1.0688083,-0.582705,0.8621669
2025-05-01,Manhattan,LCL/LTD,M96,Peak,121608.89,0.8322956,-0.54104894,0.8948005
2025-05-01,Manhattan,LCL/LTD,M98,Off-Peak,15598.6875,3.3095548,-0.0056962245,0.71591926
2025-05-01,Manhattan,LCL/LTD,M98,Peak,26398.738,3.454862,1.6502742,0.5842804
2025-05-01,Queens,LCL/LTD,Q1,Off-Peak,45187.246,1.9117088,1.1089267,0.7480146
2025-05-01,Queens,LCL/LTD,Q1,Peak,35650.125,1.621462,0.606886,0.77285373
2025-05-01,Queens,LCL/LTD,Q10,Off-Peak,222873.98,2.0216603,0.2703513,0.7475623
2025-05-01,Queens,LCL/LTD,Q10,Peak,144775.97,2.4960604,0.702023,0.68328357
2025-05-01,Queens,LCL/LTD,Q100,Off-Peak,50250.434,1.602324,1.4506301,0.7086088
2025-05-01,Queens,LCL/LTD,Q100,Peak,37653.36,1.4420152,0.68586606,0.73451173
2025-05-01,Queens,LCL/LTD,Q101,Off-Peak,37245.863,3.7309766,2.9033084,0.5468087
2025-05-01,Queens,LCL/LTD,Q101,Peak,31335.387,3.556177,3.7874963,0.46988574
2025-05-01,Queens,LCL/LTD,Q102,Off-Peak,31048.943,3.1273696,1.5103275,0.62895966
2025-05-01,Queens,LCL/LTD,Q102,Peak,23370.701,2.6416664,0.70860666,0.6772414
2025-05-01,Queens,LCL/LTD,Q103,Off-Peak,15825.377,2.7618477,1.4446596,0.6852538
2025-05-01,Queens,LCL/LTD,Q103,Peak,20372.502,1.7170334,1.5254161,0.6978946
2025-05-01,Queens,LCL/LTD,Q104,Off-Peak,25566.541,2.570098,2.0795617,0.654594
2025-05-01,Queens,LCL/LTD,Q104,Peak,21066.146,1.9847951,1.9782827,0.63200843
2025-05-01,Queens,LCL/LTD,Q11,Off-Peak,47344.406,4.1506476,1.6824301,0.6171134
2025-05-01,Queens,LCL/LTD,Q11,Peak,41071.598,2.4177113,1.5539688,0.619571
2025-05-01,Queens,LCL/LTD,Q110,Off-Peak,72204.23,2.5886648,2.5936725,0.5651936
2025-05-01,Queens,LCL/LTD,Q110,Peak,54946.66,2.4033973,2.1058524,0.5931645
2025-05-01,Queens,LCL/LTD,Q111,Off-Peak,206009.67,1.6229553,0.57141083,0.7562864
2025-05-01,Queens,LCL/LTD,Q111,Peak,134001.86,1.7342814,0.41679385,0.7442643
2025-05-01,Queens,LCL/LTD,Q112,Off-Peak,55501.617,2.3781102,1.7216226,0.6601677
2025-05-01,Queens,LCL/LTD,Q112,Peak,44411.863,1.9359279,1.4755156,0.6714575
2025-05-01,Queens,LCL/LTD,Q113,Off-Peak,68639.58,2.4170084,2.6022375,0.6052586
2025-05-01,Queens,LCL/LTD,Q113,Peak,45977.676,1.7748551,1.619109,0.6780224
2025-05-01,Queens,LCL/LTD,Q114,Off-Peak,819.1941,1.7262508,1.1951675,0.6376428
2025-05-01,Queens,LCL/LTD,Q114,Peak,408.9128,1.9456934,0.5558979,0.67067504
2025-05-01,Queens,LCL/LTD,Q12,Off-Peak,95764.414,1.5804235,-0.009094797,0.78390473
2025-05-01,Queens,LCL/LTD,Q12,Peak,61398.613,2.3637545,0.19471149,0.7350609
2025-05-01,Queens,LCL/LTD,Q13,Off-Peak,79950.875,3.413847,2.265418,0.577964
2025-05-01,Queens,LCL/LTD,Q13,Peak,57273.484,2.8557029,1.7241677,0.63577485
2025-05-01,Queens,LCL/LTD,Q15,Off-Peak,33121.44,2.0411212,1.9772792,0.7153416
2025-05-01,Queens,LCL/LTD,Q15,Peak,25641.959,2.0199223,2.1455882,0.66029686
2025-05-01,Queens,LCL/LTD,Q15A,Off-Peak,36347.863,1.9486715,1.8758837,0.72791296
2025-05-01,Queens,LCL/LTD,Q15A,Peak,31153.371,1.5776632,2.4487257,0.6631458
2025-05-01,Queens,LCL/LTD,Q16,Off-Peak,41437.824,2.2298865,1.5851138,0.73657566
2025-05-01,Queens,LCL/LTD,Q16,Peak,37204.95,1.4137619,1.723862,0.7347977
2025-05-01,Queens,LCL/LTD,Q17,Off-Peak,175588.11,1.7837605,1.3969742,0.6899857
2025-05-01,Queens,LCL/LTD,Q17,Peak,121850.914,1.7903328,1.5715348,0.6620761
2025-05-01,Queens,LCL/LTD,Q18,Off-Peak,90063.26,3.4941013,2.6125615,0.5484222
2025-05-01,Queens,LCL/LTD,Q18,Peak,77763.19,3.2703083,2.6733487,0.5276307
2025-05-01,Queens,LCL/LTD,Q19,Off-Peak,50370.086,3.0828319,1.6323556,0.60982555
2025-05-01,Queens,LCL/LTD,Q19,Peak,36517.848,3.3378386,1.899929,0.5698297
2025-05-01,Queens,LCL/LTD,Q2,Off-Peak,71932.62,1.4135058,0.6950398,0.79239947
2025-05-01,Queens,LCL/LTD,Q2,Peak,50585.184,1.3891193,0.51325023,0.7816244
2025-05-01,Queens,LCL/LTD,Q20A,Off-Peak,98119.97,1.7834474,-0.5105723,0.7986646
2025-05-01,Queens,LCL/LTD,Q20A,Peak,60140.53,1.4856409,-0.79694796,0.8242803
2025-05-01,Queens,LCL/LTD,Q20B,Off-Peak,82600.914,1.6058757,-0.756562,0.808874
2025-05-01,Queens,LCL/LTD,Q20B,Peak,56950.82,1.7168868,-0.74455875,0.8056753
2025-05-01,Queens,LCL/LTD,Q21,Off-Peak,28356.72,3.0881186,1.038355,0.6820291
2025-05-01,Queens,LCL/LTD,Q21,Peak,16454.016,3.026741,0.54693466,0.67303044
2025-05-01,Queens,LCL/LTD,Q22,Off-Peak,111882.67,2.8591025,2.5373356,0.5646095
2025-05-01,Queens,LCL/LTD,Q22,Peak,55653.984,3.1397913,3.791884,0.46863362
2025-05-01,Queens,LCL/LTD,Q23,Off-Peak,202178.73,2.8627782,2.521754,0.56547594
2025-05-01,Queens,LCL/LTD,Q23,Peak,151010.31,2.9976633,2.4360914,0.5446228
2025-05-01,Queens,LCL/LTD,Q24,Off-Peak,86741.83,6.273686,2.31742,0.48341373
2025-05-01,Queens,LCL/LTD,Q24,Peak,62224.074,6.284012,2.4129603,0.45017207
2025-05-01,Queens,LCL/LTD,Q25,Off-Peak,239397.06,2.2653596,1.5142146,0.64244217
2025-05-01,Queens,LCL/LTD,Q25,Peak,205007.06,2.3109596,0.93117386,0.67426693
2025-05-01,Queens,LCL/LTD,Q26,Off-Peak,9122.256,1.5569397,0.27341068,0.8506784
2025-05-01,Queens,LCL/LTD,Q26,Peak,18020.79,1.149751,1.0957735,0.79567033
2025-05-01,Queens,LCL/LTD,Q27,Off-Peak,307098.12,2.0435612,2.5763671,0.61305505
2025-05-01,Queens,LCL/LTD,Q27,Peak,202721.17,2.123004,2.137745,0.62204057
2025-05-01,Queens,LCL/LTD,Q28,Off-Peak,109712.945,1.5066357,1.4967417,0.71195537
2025-05-01,Queens,LCL/LTD,Q28,Peak,79732.125,1.6554656,1.3606871,0.7195553
2025-05-01,Queens,LCL/LTD,Q29,Off-Peak,54056.3,1.6099839,0.674306,0.7814245
2025-05-01,Queens,LCL/LTD,Q29,Peak,47060.438,1.4804716,0.45983928,0.77334124
2025-05-01,Queens,LCL/LTD,Q3,Off-Peak,131099.66,1.7964697,0.2391087,0.7740501
2025-05-01,Queens,LCL/LTD,Q3,Peak,69208.46,1.8658301,0.18393616,0.7532828
2025-05-01,Queens,LCL/LTD,Q30,Off-Peak,142408.39,2.124666,2.2776961,0.6188712
2025-05-01,Queens,LCL/LTD,Q30,Peak,91182.01,2.0613935,1.7841433,0.65336865
2025-05-01,Queens,LCL/LTD,Q31,Off-Peak,81406.42,2.6050165,2.3834357,0.6113283
2025-05-01,Queens,LCL/LTD,Q31,Peak,65539.484,2.6431456,1.8421986,0.62733454
2025-05-01,Queens,LCL/LTD,Q32,Off-Peak,102904.63,2.7045243,1.0755067,0.65145284
2025-05-01,Queens,LCL/LTD,Q32,Peak,65938.32,2.5323122,0.543223,0.6733335
2025-05-01,Queens,LCL/LTD,Q33,Off-Peak,81202.375,1.645659,2.7096484,0.6327433
2025-05-01,Queens,LCL/LTD,Q33,Peak,52274.766,2.3980489,3.0268486,0.54376405
2025-05-01,Queens,LCL/LTD,Q34,Off-Peak,101626.32,2.55587,2.0686505,0.60527587
2025-05-01,Queens,LCL/LTD,Q34,Peak,48099.973,2.11394,1.6778243,0.66083735
2025-05-01,Queens,LCL/LTD,Q35,Off-Peak,41118.305,1.755485,1.6535884,0.6821746
2025-05-01,Queens,LCL/LTD,Q35,Peak,32680.35,1.6637657,1.8024794,0.650669
2025-05-01,Queens,LCL/LTD,Q36,Off-Peak,73967.336,1.9594386,1.7608919,0.68993
2025-05-01,Queens,LCL/LTD,Q36,Peak,55764.42,2.330076,1.83713,0.62381136
2025-05-01,Queens,LCL/LTD,Q37,Off-Peak,70600.31,2.0817153,2.2128413,0.6294808
2025-05-01,Queens,LCL/LTD,Q37,Peak,63915.586,2.338117,2.4563763,0.58330685
2025-05-01,Queens,LCL/LTD,Q38,Off-Peak,84498.65,3.5659533,1.6441531,0.6088549
2025-05-01,Queens,LCL/LTD,Q38,Peak,80068.164,3.0362606,1.9680014,0.57746804
2025-05-01,Queens,LCL/LTD,Q39,Off-Peak,53102.65,3.418161,2.7389503,0.525787
2025-05-01,Queens,LCL/LTD,Q39,Peak,54122.293,2.7657678,2.4080932,0.54808295
2025-05-01,Queens,LCL/LTD,Q4,Off-Peak,125226.44,1.3919908,1.0808963,0.7546929
2025-05-01,Queens,LCL/LTD,Q4,Peak,91648.38,1.370351,1.1411508,0.72835135
2025-05-01,Queens,LCL/LTD,Q40,Off-Peak,58308.215,4.0087986,4.2178626,0.439312
2025-05-01,Queens,LCL/LTD,Q40,Peak,38106.4,3.8271348,5.437634,0.36811644
2025-05-01,Queens,LCL/LTD,Q41,Off-Peak,75425.69,4.294428,3.594886,0.51035076
2025-05-01,Queens,LCL/LTD,Q41,Peak,62344.906,4.5880346,3.6565049,0.46212283
2025-05-01,Queens,LCL/LTD,Q42,Off-Peak,12109.022,1.9209421,0.0966328,0.8240461
2025-05-01,Queens,LCL/LTD,Q42,Peak,12440.318,2.073726,1.337524,0.70163554
2025-05-01,Queens,LCL/LTD,Q43,Off-Peak,187427.06,1.8126539,1.0568696,0.70977885
2025-05-01,Queens,LCL/LTD,Q43,Peak,127562.62,1.7218593,0.61863315,0.7486087
2025-05-01,Queens,LCL/LTD,Q44+,Off-Peak,8281.834,0.9913112,1.1587456,0.7522044
2025-05-01,Queens,SBS,Q44+,Off-Peak,378518.72,1.6831932,0.23494552,0.71635985
2025-05-01,Queens,SBS,Q44+,Peak,242662.03,1.9307017,-0.12559703,0.7191073
2025-05-01,Queens,LCL/LTD,Q46,Off-Peak,210313.39,1.4149946,0.3914767,0.78715795
2025-05-01,Queens,LCL/LTD,Q46,Peak,174253.95,1.453883,0.49954373,0.7846813
2025-05-01,Queens,LCL/LTD,Q47,Off-Peak,90263.37,2.6491237,1.788932,0.6347962
2025-05-01,Queens,LCL/LTD,Q47,Peak,77350.5,2.373081,1.8369687,0.62375206
2025-05-01,Queens,LCL/LTD,Q48,Off-Peak,35250.926,3.3105364,1.6514277,0.6341325
2025-05-01,Queens,LCL/LTD,Q48,Peak,18920.29,4.484677,2.358581,0.5155396
2025-05-01,Queens,LCL/LTD,Q49,Off-Peak,94328.72,1.5776417,2.0366151,0.65982413
2025-05-01,Queens,LCL/LTD,Q49,Peak,76045.61,2.0094178,2.7543175,0.5818523
2025-05-01,Queens,LCL/LTD,Q5,Off-Peak,157875.92,1.6209413,1.5291486,0.702194
2025-05-01,Queens,LCL/LTD,Q5,Peak,105056.38,1.5563767,1.1816108,0.71502626
2025-05-01,Queens,LCL/LTD,Q50,Off-Peak,42685.195,3.3907936,0.7959054,0.68106765
2025-05-01,Queens,LCL/LTD,Q50,Peak,32446.742,3.5709372,1.2014024,0.58577603
2025-05-01,Queens,SBS,Q52+,Off-Peak,113354.8,2.4685817,0.5522423,0.6761555
2025-05-01,Queens,SBS,Q52+,Peak,77144.34,2.1679626,0.846559,0.6650005
2025-05-01,Queens,SBS,Q53+,Off-Peak,243656.16,1.8345143,2.2374525,0.621981
2025-05-01,Queens,SBS,Q53+,Peak,160430.52,1.4362397,2.262246,0.6110344
2025-05-01,Queens,LCL/LTD,Q54,Off-Peak,142166.72,3.2683218,0.71974677,0.63297385
2025-05-01,Queens,LCL/LTD,Q54,Peak,98385.31,3.501693,0.6127419,0.6086205
2025-05-01,Queens,LCL/LTD,Q55,Off-Peak,85435.32,2.6557255,1.3443787,0.6554914
2025-05-01,Queens,LCL/LTD,Q55,Peak,62037.02,3.0010366,1.3295561,0.62474877
2025-05-01,Queens,LCL/LTD,Q56,Off-Peak,89822.35,6.4188576,1.0872982,0.53408235
2025-05-01,Queens,LCL/LTD,Q56,Peak,58586.285,6.9779816,1.6528491,0.48029706
2025-05-01,Queens,LCL/LTD,Q58,Off-Peak,318052.9,3.4452848,1.1229036,0.61981535
2025-05-01,Queens,LCL/LTD,Q58,Peak,232737.03,3.4562852,1.5784938,0.58003134
2025-05-01,Queens,LCL/LTD,Q59,Off-Peak,77905.055,4.17912,0.9012022,0.61894196
2025-05-01,Queens,LCL/LTD,Q59,Peak,66939.71,3.5280952,0.7884305,0.6213855
2025-05-01,Queens,LCL/LTD,Q6,Off-Peak,146567.9,2.1610837,2.7126338,0.5964334
2025-05-01,Queens,LCL/LTD,Q6,Peak,98160.32,3.6686022,4.48184,0.4197507
2025-05-01,Queens,LCL/LTD,Q60,Off-Peak,168859,2.7066429,1.8427013,0.60983515
2025-05-01,Queens,LCL/LTD,Q60,Peak,95796.516,3.288724,1.9347559,0.5808256
2025-05-01,Queens,LCL/LTD,Q64,Off-Peak,96717.58,1.0477633,0.8140422,0.8006875
2025-05-01,Queens,LCL/LTD,Q64,Peak,80259.57,1.0578908,0.93916374,0.797933
2025-05-01,Queens,LCL/LTD,Q65,Off-Peak,260859.55,2.7144532,2.07048,0.60530597
2025-05-01,Queens,LCL/LTD,Q65,Peak,186418.89,2.3525822,1.1938739,0.66071516
2025-05-01,Queens,LCL/LTD,Q66,Off-Peak,196960.28,2.2311473,0.06447015,0.7379547
2025-05-01,Queens,LCL/LTD,Q66,Peak,157334.6,1.9160215,0.03626247,0.77716476
2025-05-01,Queens,LCL/LTD,Q67,Off-Peak,27583.05,3.0060956,1.4789479,0.6599062
2025-05-01,Queens,LCL/LTD,Q67,Peak,25448.514,2.4487886,1.0992061,0.6550413
2025-05-01,Queens,LCL/LTD,Q69,Off-Peak,106133.45,2.0886035,0.4254885,0.71965855
2025-05-01,Queens,LCL/LTD,Q69,Peak,100148.39,1.8472828,0.5061587,0.73015386
2025-05-01,Queens,LCL/LTD,Q7,Off-Peak,61828.383,3.9017432,2.3019643,0.5307882
2025-05-01,Queens,LCL/LTD,Q7,Peak,44491.22,4.5715165,3.1493406,0.45996267
2025-05-01,Queens,SBS,Q70+,Off-Peak,83966.03,1.0625297,-1.4079272,0.8584008
2025-05-01,Queens,SBS,Q70+,Peak,30501.445,1.0539865,-1.1552938,0.83307695
2025-05-01,Queens,LCL/LTD,Q72,Off-Peak,80282.484,2.8608818,2.1255298,0.59782004
2025-05-01,Queens,LCL/LTD,Q72,Peak,55928.312,2.304008,2.6530101,0.57628524
2025-05-01,Queens,LCL/LTD,Q76,Off-Peak,72330.29,2.5769367,1.0039641,0.6838972
2025-05-01,Queens,LCL/LTD,Q76,Peak,52888.35,2.6515298,0.9704722,0.68171287
2025-05-01,Queens,LCL/LTD,Q77,Off-Peak,94661.45,2.4595425,0.9593707,0.68960464
2025-05-01,Queens,LCL/LTD,Q77,Peak,76443.12,2.16229,0.89075446,0.6905551
2025-05-01,Queens,LCL/LTD,Q8,Off-Peak,126237.03,4.545946,3.4850898,0.45880064
2025-05-01,Queens,LCL/LTD,Q8,Peak,79262.05,4.0454473,3.23056,0.4801234
2025-05-01,Queens,LCL/LTD,Q83,Off-Peak,106140.41,2.6986337,2.0442214,0.646624
2025-05-01,Queens,LCL/LTD,Q83,Peak,71569.56,3.08484,1.6715145,0.6355694
2025-05-01,Queens,LCL/LTD,Q84,Off-Peak,55406.2,1.3469938,1.5863968,0.7425084
2025-05-01,Queens,LCL/LTD,Q84,Peak,41375.6,1.2468926,1.9423827,0.700828
2025-05-01,Queens,LCL/LTD,Q85,Off-Peak,146954.61,1.5307176,0.94231784,0.7430043
2025-05-01,Queens,LCL/LTD,Q85,Peak,110540.81,1.9025639,0.9916848,0.7089974
2025-05-01,Queens,LCL/LTD,Q88,Off-Peak,156068.67,2.0929098,2.4525921,0.6103676
2025-05-01,Queens,LCL/LTD,Q88,Peak,112476.94,2.6731145,1.8291271,0.60852885
2025-05-01,Queens,LCL/LTD,Q9,Off-Peak,49517.645,3.4657154,2.9288566,0.54454386
2025-05-01,Queens,LCL/LTD,Q9,Peak,33733.15,3.0458488,3.589369,0.49582878
2025-05-01,Queens,EXP,QM1,Off-Peak,1538.9475,1.1359404,7.375842,0.4338333
2025-05-01,Queens,EXP,QM1,Peak,3414.3604,2.0965872,12.472359,0.19889945
2025-05-01,Queens,EXP,QM10,Off-Peak,1302.1517,3.4093652,3.9993017,0.6382813
2025-05-01,Queens,EXP,QM10,Peak,3218.5117,6.172576,4.7284846,0.39341143
2025-05-01,Queens,EXP,QM11,Off-Peak,2230.0852,12.182346,1.5320634,0.52061087
2025-05-01,Queens,EXP,QM11,Peak,7023.3335,12.63062,5.5979915,0.31225568
2025-05-01,Queens,EXP,QM12,Off-Peak,1546.5021,3.6969702,5.998211,0.28070077
2025-05-01,Queens,EXP,QM12,Peak,4147.2754,4.6527386,9.392461,0.23383416
2025-05-01,Queens,EXP,QM15,Off-Peak,16470.402,4.380017,2.0851376,0.5318383
2025-05-01,Queens,EXP,QM15,Peak,23089.938,2.0794544,6.045655,0.38489398
2025-05-01,Queens,EXP,QM16,Off-Peak,4099.715,0.6786467,-2.0366848,0.76652354
2025-05-01,Queens,EXP,QM16,Peak,7652.9272,2.4939013,8.416802,0.33325455
2025-05-01,Queens,EXP,QM17,Off-Peak,5382.8506,2.366894,4.4914207,0.4659342
2025-05-01,Queens,EXP,QM17,Peak,7433.9233,3.3944542,15.038276,0.122090675
2025-05-01,Queens,EXP,QM18,Off-Peak,1020.4663,4.21655,6.311028,0.40020528
2025-05-01,Queens,EXP,QM18,Peak,3019.3057,3.991846,9.178506,0.29264233
2025-05-01,Queens,EXP,QM2,Off-Peak,10395.948,5.5589952,3.6628046,0.51206774
2025-05-01,Queens,EXP,QM2,Peak,10894.235,3.423988,2.8012593,0.5354084
2025-05-01,Queens,EXP,QM20,Off-Peak,7767.3857,5.488693,2.7449255,0.50473666
2025-05-01,Queens,EXP,QM20,Peak,11813.551,3.1836116,0.39407012,0.61120343
2025-05-01,Queens,EXP,QM21,Off-Peak,1547.8553,3.5774107,5.747839,0.40355483
2025-05-01,Queens,EXP,QM21,Peak,2134.486,5.296335,9.115412,0.25999036
2025-05-01,Queens,EXP,QM24,Off-Peak,3619.7056,1.9851251,1.0801249,0.7004857
2025-05-01,Queens,EXP,QM24,Peak,9925.261,2.4429803,0.4723207,0.6407601
2025-05-01,Queens,EXP,QM25,Off-Peak,2715.9949,4.1376934,1.6078162,0.5742555
2025-05-01,Queens,EXP,QM25,Peak,6570.9194,7.2160864,6.937914,0.3615246
2025-05-01,Queens,EXP,QM3,Off-Peak,595.56,1.9430544,2.2943854,0.73401284
2025-05-01,Queens,EXP,QM3,Peak,1642.9229,5.464533,5.9394155,0.25592503
2025-05-01,Queens,EXP,QM31,Off-Peak,139.2048,1.3787584,4.068015,0.5908561
2025-05-01,Queens,EXP,QM31,Peak,3080.8374,1.2228208,11.663478,0.27454692
2025-05-01,Queens,EXP,QM32,Off-Peak,1122.1666,2.0897481,3.9469476,0.49461764
2025-05-01,Queens,EXP,QM32,Peak,5467.581,2.3733494,1.4876169,0.594362
2025-05-01,Queens,EXP,QM34,Off-Peak,3228.0254,0.54058856,0.99972963,0.68097556
2025-05-01,Queens,EXP,QM34,Peak,10029.013,1.2899946,0.23879735,0.6960729
2025-05-01,Queens,EXP,QM35,Off-Peak,1999.7864,3.3135054,4.1806417,0.56735533
2025-05-01,Queens,EXP,QM35,Peak,5741.536,2.5917063,11.988491,0.22994502
2025-05-01,Queens,EXP,QM36,Off-Peak,472.5777,0.94631916,-1.3642166,0.7774592
2025-05-01,Queens,EXP,QM36,Peak,2564.4873,1.9123915,9.198556,0.30773187
2025-05-01,Queens,EXP,QM4,Off-Peak,4916.526,6.334096,2.235572,0.64194816
2025-05-01,Queens,EXP,QM4,Peak,4745.9497,3.9204679,1.1370177,0.6178989
2025-05-01,Queens,EXP,QM40,Off-Peak,575.781,2.6787605,3.6348066,0.56063193
2025-05-01,Queens,EXP,QM40,Peak,2517.977,1.903809,3.2727728,0.54184633
2025-05-01,Queens,EXP,QM42,Off-Peak,550.21423,0.799259,3.2091196,0.73620856
2025-05-01,Queens,EXP,QM42,Peak,3640.2202,3.718074,7.141102,0.3212389
2025-05-01,Queens,EXP,QM44,Off-Peak,553.52686,3.6249712,0.35739645,0.7160378
2025-05-01,Queens,EXP,QM44,Peak,2695.8413,2.1884415,0.048590433,0.71964234
2025-05-01,Queens,EXP,QM5,Off-Peak,13289.184,6.259312,8.916232,0.31620803
2025-05-01,Queens,EXP,QM5,Peak,12930.964,3.472958,15.513245,0.15852295
2025-05-01,Queens,EXP,QM6,Off-Peak,6626.896,7.2530847,9.106428,0.29208362
2025-05-01,Queens,EXP,QM6,Peak,7159.143,5.1600556,12.921905,0.1917715
2025-05-01,Queens,EXP,QM7,Off-Peak,3891.2393,11.7207,6.3341017,0.33796164
2025-05-01,Queens,EXP,QM7,Peak,6457.7173,6.847713,6.8917613,0.3508135
2025-05-01,Queens,EXP,QM8,Off-Peak,1839.4703,8.527781,0.75782996,0.53484005
2025-05-01,Queens,EXP,QM8,Peak,6349.4956,6.7042756,9.805661,0.2837213
2025-05-01,Queens,EXP,X63,Off-Peak,4023.7332,1.9352078,9.224759,0.22725828
2025-05-01,Queens,EXP,X63,Peak,6223.925,2.263015,8.432575,0.31259537
2025-05-01,Queens,EXP,X64,Off-Peak,1876.8752,2.1679094,7.010588,0.31828418
2025-05-01,Queens,EXP,X64,Peak,2620.6738,2.770538,7.755695,0.32171896
2025-05-01,Queens,EXP,X68,Off-Peak,2280.3574,1.6589497,1.9396238,0.66278976
2025-05-01,Queens,EXP,X68,Peak,4725.761,2.3591628,1.5107254,0.58492047
2025-05-01,Staten Island,LCL/LTD,S40,Off-Peak,53021.547,4.7340026,1.5819837,0.6008023
2025-05-01,Staten Island,LCL/LTD,S40,Peak,27451.111,4.6017547,1.446737,0.57647264
2025-05-01,Staten Island,LCL/LTD,S42,Off-Peak,7511.664,6.6602993,0.22368751,0.6458477
2025-05-01,Staten Island,LCL/LTD,S42,Peak,9636.944,4.0836473,0.98093563,0.64824635
2025-05-01,Staten Island,LCL/LTD,S44,Off-Peak,87858.266,3.1613176,1.556497,0.59057796
2025-05-01,Staten Island,LCL/LTD,S44,Peak,40742.65,3.2263865,1.1042733,0.62194985
2025-05-01,Staten Island,LCL/LTD,S46,Off-Peak,107401.125,3.9939594,1.4317173,0.6218588
2025-05-01,Staten Island,LCL/LTD,S46,Peak,51394.465,6.098061,1.336979,0.5257138
2025-05-01,Staten Island,LCL/LTD,S48,Off-Peak,83381.016,4.9321556,1.8485663,0.5733822
2025-05-01,Staten Island,LCL/LTD,S48,Peak,39451.406,8.782219,1.9854996,0.4502309
2025-05-01,Staten Island,LCL/LTD,S51,Off-Peak,40716.715,6.081664,1.3575933,0.5480884
2025-05-01,Staten Island,LCL/LTD,S51,Peak,26931.918,8.543079,1.2611941,0.4903633
2025-05-01,Staten Island,LCL/LTD,S52,Off-Peak,52576.348,7.3962593,0.5318245,0.5972678
2025-05-01,Staten Island,LCL/LTD,S52,Peak,38300.996,6.2652764,0.70658135,0.56715447
2025-05-01,Staten Island,LCL/LTD,S53,Off-Peak,109075.67,3.0899975,0.45256907,0.6768987
2025-05-01,Staten Island,LCL/LTD,S53,Peak,65485.43,3.6774883,0.52225226,0.62988836
2025-05-01,Staten Island,LCL/LTD,S54,Off-Peak,24279.984,7.4349813,1.7858608,0.54101133
2025-05-01,Staten Island,LCL/LTD,S54,Peak,16763.11,10.553777,1.2105628,0.4235663
2025-05-01,Staten Island,LCL/LTD,S55,Off-Peak,12398.658,8.533797,1.8705679,0.5200218
2025-05-01,Staten Island,LCL/LTD,S55,Peak,7596.315,7.055351,0.786285,0.5986651
2025-05-01,Staten Island,LCL/LTD,S56,Off-Peak,16853.318,4.030675,1.905677,0.63963217
2025-05-01,Staten Island,LCL/LTD,S56,Peak,9033.3125,5.420263,1.3855782,0.57578665
2025-05-01,Staten Island,LCL/LTD,S57,Off-Peak,24441.453,4.3312464,2.9756522,0.5339566
2025-05-01,Staten Island,LCL/LTD,S57,Peak,15854.938,5.109789,2.2255588,0.5163481
2025-05-01,Staten Island,LCL/LTD,S59,Off-Peak,53345.688,3.0636425,0.594844,0.7155884
2025-05-01,Staten Island,LCL/LTD,S59,Peak,29183.195,3.497564,0.63275814,0.660238
2025-05-01,Staten Island,LCL/LTD,S61,Off-Peak,55475.254,3.233378,2.0218427,0.58460397
2025-05-01,Staten Island,LCL/LTD,S61,Peak,20390.6,3.3552856,1.2764374,0.60092205
2025-05-01,Staten Island,LCL/LTD,S62,Off-Peak,46373.473,2.6642122,1.8209586,0.66343355
2025-05-01,Staten Island,LCL/LTD,S62,Peak,18645.43,2.775998,0.93570185,0.6793996
2025-05-01,Staten Island,LCL/LTD,S66,Off-Peak,15662.334,6.8016644,0.64810365,0.6405405
2025-05-01,Staten Island,LCL/LTD,S66,Peak,13024.115,6.3758793,0.69652975,0.5622873
2025-05-01,Staten Island,LCL/LTD,S74,Off-Peak,67802.516,5.0037208,1.9471333,0.5378705
2025-05-01,Staten Island,LCL/LTD,S74,Peak,40267.914,5.020763,1.5986786,0.54121685
2025-05-01,Staten Island,LCL/LTD,S76,Off-Peak,65061.61,6.012532,1.9513212,0.49113423
2025-05-01,Staten Island,LCL/LTD,S76,Peak,40661.336,6.7541804,2.2878532,0.4469946
